rtA1,rtA2,rtA1a,rtA1b,rtA1c,rtA1a1,rtA1a2,rtA1b1,rtA1b2,rtA1c1,rtA1c2,rtA1a1a,rtA1a1b,rtA1a2a,rtA1a2b,rtA1b1a,rtA1b1b,rtA1c1a,rtA1c1b,rtA1c2a,rtA1c2b,rtA2a,rtA2b,rtA2a1,rtA2a2,rtA2a3,rtA2a1A,rtA2a1B,rtA2a1A1,rtA2a1A2,rtA2a1B1,rtA2a1B2,rtA2a2A,rtA2a2B,rtA2a2A1,rtA2a2A2,rtA2a2B1,rtA2a2B2,rtA2a3A,rtA2a3B,rtA2a3A1,rtA2a3A2,rtA2a3B1,rtA2a3B2,rtA2b1,rtA2b2,rtA2b1A,rtA2b1B,rtA2b2A,rtA2b2B,id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n835,false,0.47884178334333954,0.7073402752026721,0,0.25240785063941795,true,0,0,0.717802696514062,0.8454354816905596,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n840,true,0.8457948680532992,0.8066169141515821,20,0.20582657891626416,false,0,0,0.5929314629002111,0.9038676885583947,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n843,false,0.46045551119196027,0.8622975369743544,0,0.11821645489897264,true,0,0,0.809408312414965,0.28793844334858887,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n845,true,0.7448187655541447,0.7981501383007883,20,0.12634637926736308,false,0,0,0.47404002905283066,0.2942948650214662,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n850,true,0.52677787941479,0.9191232956447954,20,0.498596468944284,false,0,0,0.699267090203987,0.7896745429901657,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n853,false,0.8139019045714416,0.6249198219998371,0,0.15266302871758364,false,0,0,0.9182300367476816,0.8063258292122965,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n857,false,0.9999237657523214,0.8897203436229396,0,0.9376001281282547,true,0,0,0.8788921162822882,0.8670495351052585,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n861,true,0.7588199464023966,0.6573426536901814,5,0.6558094115642537,false,0,0,0.24167205237732647,0.13504535421408015,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n862,false,0.8756311736201882,0.8165711421534733,0,0.39115274317022775,false,0,0,0.9981698487390498,0.8170339678127843,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n865,false,0.4153943967081443,0.260462754947198,0,0.6861944551108307,false,0,0,0.8048258203256478,0.8434834322502875,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n870,false,0.33661506683008113,0.5191928246741124,0,0.988460802293851,true,0,0,0.30030260473958337,0.3312340211809436,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n871,true,0.19962244159774856,0.9073057571697856,12,0.8384741549800939,false,0,0,0.7045107538574997,0.7153380218479047,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n874,true,0.49140382435699714,0.7208721951776241,20,0.17770965821696938,false,0,0,0.9486857400708486,0.9369523063105781,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n879,false,0.7223529752405888,0.9900699365044936,0,0.43337527913311097,true,0,0,0.7032047527057319,0.2204795554211466,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n880,false,0.3786188107654281,0.7611129550733283,0,0.29898030433467226,false,0,0,0.297597954189353,0.5034826231295437,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n881,false,0.5011466747771995,0.9536557146793468,0,0.21212259954001067,false,0,0,0.9162221966045236,0.7623833305011166,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n883,false,0.9741492115761714,0.43554049063639366,0,0.8208736524477175,false,0,0,0.7561182598635927,0.4091829755540741,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n891,false,0.8998394325424642,0.9356458550454335,0,0.7994247912879641,false,0,0,0.6557582911966705,0.9347001314633897,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n897,false,0.6853418511726792,0.5186184329203722,0,0.724219173651745,false,0,0,0.46626929098629233,0.9114935668034395,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n900,false,0.2002338319399491,0.22325429749566034,0,0.5670148120670473,false,0,0,0.6531230539254778,0.6525017123360528,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n902,true,0.240900222001815,0.6914163359066026,20,0.3310828844118414,false,0,0,0.3610664483114726,0.6767948973297045,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n907,true,0.9099220176104273,0.8268317969718939,20,0.07208282565701402,false,0,0,0.038135745457924974,0.6719882554719697,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n908,false,0.9485313161939662,0.48937937143768784,0,0.44574564160518004,true,0,0,0.4128781266494143,0.664960212329097,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n913,false,0.49103473687491406,0.8439642255687887,0,0.07482873847990756,true,0,0,0.9603948972747575,0.5770945561825226,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n915,false,0.741046964465237,0.6242173367300072,0,0.558001163555245,false,0,0,0.6319324270754925,0.8973619668000016,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n916,true,0.8479062300556348,0.8881949287072272,6,0.46370137752128626,false,0,0,0.9285330880074827,0.29694115265053045,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n918,true,0.8909947558473815,0.930742674391783,20,0.27358326913921477,false,0,0,0.4671557744502451,0.02001193676679658,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n925,true,0.972030510353546,0.5900046098532538,20,0.7131214844555898,false,0,0,0.5828607427257421,0.7440902674588221,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n926,true,0.3537246655984698,0.5321472908521222,21,0.9268185453952453,false,0,0,0.9881834371245641,0.9196210278953498,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n930,false,0.3965475372357368,0.743901975104784,0,0.35848832860758634,true,0,0,0.5579008800370531,0.13165484833276253,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n939,true,0.4854576322772399,0.7834980308077405,19,0.6966779648785837,false,0,0,0.5243176100506153,0.4820421809399847,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n945,false,0.6055583390388354,0.7964932732120117,0,0.9562439907962463,true,0,0,0.523371307146089,0.7997005451009007,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n950,false,0.7284017073290832,0.7723159355553781,0,0.49227821381287584,true,0,0,0.8788436852815316,0.06023371320913051,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n952,false,0.25520929317219426,0.19790118328393536,0,0.2892069866844862,false,0,0,0.6859731457490938,0.5559938947459891,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n969,false,0.8444567116339866,0.259240322008126,0,0.3523928947406706,false,0,0,0.8029848566716538,0.06203673105763896,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n971,true,0.15504541450479348,0.638344324441357,18,0.7207234457784748,false,0,0,0.6855884741917976,0.42561789667044697,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n972,true,0.42740714661149903,0.06481825006258901,21,0.8062628516403463,false,0,0,0.8677283438703839,0.07768443075710563,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n973,true,0.47043289672445177,0.9668541292988881,19,0.46484356745490113,false,0,0,0.6932850199858107,0.7471629050787988,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n982,false,0.6964029285073774,0.5240228010061279,0,0.5668810397705127,false,0,0,0.03406466355042903,0.8578190884148452,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n983,false,0.345942564749072,0.22658548046502774,0,0.485721194632412,true,0,0,0.9611301767249815,0.44151926364938343,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n984,true,0.05332156289672496,0.8899910091946632,6,0.871236951485969,false,0,0,0.8879183866451933,0.9549360360626195,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n996,false,0.6992138749471902,0.16377646069030116,0,0.9974481167515816,true,0,0,0.7507081080077285,0.44456798949095105,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n997,false,0.43325202987907707,0.7075041630971453,0,0.25726790263863214,false,0,0,0.11701912881453647,0.8074365723798402,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n998,false,0.37927092514427296,0.3869773431484511,0,0.45392516845896014,true,0,0,0.8131959834642791,0.8913626109670851,null
